name,url,price,parcels,store_name
Conjunto Mesa  Alegro M007 com 4 Cadeiras C155 em Alumínio 80x80cm - Branco/Natural,http://www.schumann.com.br/conjunto-mesa-alegro-m007-com-4-cadeiras-c155-em-aluminio-80x80cm-branconatural/p,178.71,1,Schumann
Balcão Henn Integra 80cm 2 Portas,http://www.schumann.com.br/balcao-henn-integra-80cm-2-portas/p,237.79,1,Schumann
Aparador Decibal AP04,http://www.schumann.com.br/aparador-decibal-ap04/p,78.2,1,Schumann
Criado-Mudo Decibal CM6002 com 2 Gavetas,http://www.schumann.com.br/criadomudo-decibal-cm6002-com-2-gavetas/p,48.48,1,Schumann
Sofá Denken Pérola 3 Lugares 220 cm com Assento Retrátil e Encosto Reclinável Suede Animale,http://www.schumann.com.br/sofa-denken-perola-3-lugares-220-cm-com-assento-retratil-e-encosto-reclinavel-suede-animale/p,310.28,1,Schumann
Guarda-roupa THB Prime Glass 3 Portas de Correr 4 Gavetas e Espelho,http://www.schumann.com.br/guardaroupa-thb-prime-glass-3-portas-de-correr-4-gavetas-e-espelho/p,180.96,1,Schumann
Estante Livreiro EDN Chaplin 1 Porta,http://www.schumann.com.br/estante-livreiro-edn-chaplin-1-porta/p,253.68,1,Schumann
Rack EDN Euro New 1 Porta de Correr Pés Palito,http://www.schumann.com.br/rack-edn-euro-new-1-porta-de-correr-pes-palito/p,319.99,1,Schumann
Cadeira Infantil em Madeira Maciça Disamóveis com Acabamento em Verniz,http://www.schumann.com.br/cadeira-infantil-em-madeira-macica-disamoveis-com-acabamento-em-verniz/p,255.74,1,Schumann
Gabinete para Banheiro Suspenso com Espelheira e Tampo Gaam Pop 41cm,http://www.schumann.com.br/gabinete-para-banheiro-suspenso-com-espelheira-e-tampo-gaam-pop-41cm/p,53.65,1,Schumann
Gabinete para Banheiro com Pés Espelheira e Tampo Belizze Gênova Especial 44cm,http://www.schumann.com.br/gabinete-para-banheiro-com-pes-espelheira-e-tampo-belizze-genova-especial-44cm/p,193.1,1,Schumann
Cama Box Queen Cristalflex Itália 158x198 Molas Ensacadas - Marrom,http://www.schumann.com.br/cama-box-queen-cristalflex-italia-158x198-molas-ensacadas-marrom/p,256.52,1,Schumann
Painel DJ Móveis Lira para TV até 50'' 1 Porta basculante 1 Luminária em LED,http://www.schumann.com.br/painel-dj-moveis-lira-para-tv-ate-50-1-porta-basculante-1-luminaria-em-led/p,97.4,1,Schumann
Guarda-Roupa Carraro Class 1086 com Espelho 3 Portas Reversíveis e 6 Gavetas,http://www.schumann.com.br/guardaroupa-carraro-class-1086-com-espelho-3-portas-reversiveis-e-6-gavetas/p,194.52,1,Schumann
Guarda-Roupa Doripel Cancun 6 Portas e 3 Gavetas,http://www.schumann.com.br/guardaroupa-doripel-cancun-6-portas-e-3-gavetas/p,102.35,1,Schumann
Sofá Somopar Turim 3 Lugares Assento Retrátil Suede Amassado,http://www.schumann.com.br/sofa-somopar-turin-3-lugares-assento-retratil-suede-amassado/p,256.59,1,Schumann
Escrivaninha Kappesberg S973 com 2 Nichos,http://www.schumann.com.br/escrivaninha-kappesberg-s973-com-2-nichos/p,85.7,1,Schumann
"Cama Box Cristalflex City 1,58 x 1,98 Molejo Pocket 2.0mm",http://www.schumann.com.br/cama-box-cristalflex-city-158-x-198-molejo-pocket-20mm/p,190.14,1,Schumann
Tampo para Balcão Kappesberg 120cm E609,http://www.schumann.com.br/tampo-para-balcao-kappesberg-120cm-e609/p,67.68,1,Schumann
Tampo para Balcão com Espaço para Cooktop Kappesberg 80cm E608,http://www.schumann.com.br/tampo-para-balcao-com-espaco-para-cooktop-kappesberg-80cm-e608/p,23.97,1,Schumann
Lavadora Mueller Family 10KG Timer com 6 Programas  - Branco,http://www.schumann.com.br/lavadora-mueller-family-10kg-timer-com-6-programas-branco/p,102.35,1,Schumann
Cristaleira Retrô EDN  Allure Linha Class 1 Gaveta,http://www.schumann.com.br/cristaleira-retro-edn-allure-linha-class-1-gaveta/p,,,Schumann
Criado Retrô EDN Dream Linha Class,http://www.schumann.com.br/criado-retro-edn-dream-linha-classs/p,,1,Schumann
Cômoda Retrô EDN Prada Linha Class,http://www.schumann.com.br/comoda-retro-edn-prada-linha-classs/p,,1,Schumann
